cluster,scene,image,split
traffic_incident_c0053,traffic_incident_image0401,traffic_incident_image0401_0.png,train
traffic_incident_c0053,traffic_incident_image0401,traffic_incident_image0401_1.png,train
traffic_incident_c0053,traffic_incident_image0401,traffic_incident_image0401_2.png,train
traffic_incident_c0053,traffic_incident_image0401,traffic_incident_image0401_3.png,train
traffic_incident_c0053,traffic_incident_image0401,traffic_incident_image0401_4.png,train
traffic_incident_c0105,traffic_incident_image0402,traffic_incident_image0402_0.png,train
traffic_incident_c0105,traffic_incident_image0402,traffic_incident_image0402_1.png,train
traffic_incident_c0105,traffic_incident_image0402,traffic_incident_image0402_2.png,train
traffic_incident_c0105,traffic_incident_image0402,traffic_incident_image0402_3.png,train
traffic_incident_c0105,traffic_incident_image0402,traffic_incident_image0402_4.png,train
traffic_incident_c0378,traffic_incident_image0403,traffic_incident_image0403_0.png,test
traffic_incident_c0378,traffic_incident_image0403,traffic_incident_image0403_1.png,test
traffic_incident_c0378,traffic_incident_image0403,traffic_incident_image0403_2.png,test
traffic_incident_c0378,traffic_incident_image0403,traffic_incident_image0403_3.png,test
traffic_incident_c0378,traffic_incident_image0403,traffic_incident_image0403_4.png,test
traffic_incident_c0390,traffic_incident_image0404,traffic_incident_image0404_0.png,test
traffic_incident_c0390,traffic_incident_image0404,traffic_incident_image0404_1.png,test
traffic_incident_c0390,traffic_incident_image0404,traffic_incident_image0404_2.png,test
traffic_incident_c0390,traffic_incident_image0404,traffic_incident_image0404_3.png,test
traffic_incident_c0390,traffic_incident_image0404,traffic_incident_image0404_4.png,test
traffic_incident_c0170,traffic_incident_image0405,traffic_incident_image0405_0.png,train
traffic_incident_c0170,traffic_incident_image0405,traffic_incident_image0405_1.png,train
traffic_incident_c0170,traffic_incident_image0405,traffic_incident_image0405_2.png,train
traffic_incident_c0170,traffic_incident_image0405,traffic_incident_image0405_3.png,train
traffic_incident_c0170,traffic_incident_image0405,traffic_incident_image0405_4.png,train
traffic_incident_c0306,traffic_incident_image0406,traffic_incident_image0406_0.png,val
traffic_incident_c0306,traffic_incident_image0406,traffic_incident_image0406_1.png,val
traffic_incident_c0306,traffic_incident_image0406,traffic_incident_image0406_2.png,val
traffic_incident_c0306,traffic_incident_image0406,traffic_incident_image0406_3.png,val
traffic_incident_c0306,traffic_incident_image0406,traffic_incident_image0406_4.png,val
traffic_incident_c0065,traffic_incident_image0407,traffic_incident_image0407_0.png,train
traffic_incident_c0065,traffic_incident_image0407,traffic_incident_image0407_1.png,train
traffic_incident_c0065,traffic_incident_image0407,traffic_incident_image0407_2.png,train
traffic_incident_c0065,traffic_incident_image0407,traffic_incident_image0407_3.png,train
traffic_incident_c0065,traffic_incident_image0407,traffic_incident_image0407_4.png,train
traffic_incident_c0303,traffic_incident_image0408,traffic_incident_image0408_0.png,val
traffic_incident_c0303,traffic_incident_image0408,traffic_incident_image0408_1.png,val
traffic_incident_c0303,traffic_incident_image0408,traffic_incident_image0408_2.png,val
traffic_incident_c0303,traffic_incident_image0408,traffic_incident_image0408_3.png,val
traffic_incident_c0303,traffic_incident_image0408,traffic_incident_image0408_4.png,val
traffic_incident_c0104,traffic_incident_image0409,traffic_incident_image0409_0.png,train
traffic_incident_c0104,traffic_incident_image0409,traffic_incident_image0409_1.png,train
traffic_incident_c0104,traffic_incident_image0409,traffic_incident_image0409_2.png,train
traffic_incident_c0104,traffic_incident_image0409,traffic_incident_image0409_3.png,train
traffic_incident_c0104,traffic_incident_image0409,traffic_incident_image0409_4.png,train
traffic_incident_c0016,traffic_incident_image0410,traffic_incident_image0410_0.png,train
traffic_incident_c0016,traffic_incident_image0410,traffic_incident_image0410_1.png,train
traffic_incident_c0016,traffic_incident_image0410,traffic_incident_image0410_2.png,train
traffic_incident_c0016,traffic_incident_image0410,traffic_incident_image0410_3.png,train
traffic_incident_c0016,traffic_incident_image0410,traffic_incident_image0410_4.png,train
traffic_incident_c0355,traffic_incident_image0411,traffic_incident_image0411_0.png,test
traffic_incident_c0355,traffic_incident_image0411,traffic_incident_image0411_1.png,test
traffic_incident_c0355,traffic_incident_image0411,traffic_incident_image0411_2.png,test
traffic_incident_c0355,traffic_incident_image0411,traffic_incident_image0411_3.png,test
traffic_incident_c0355,traffic_incident_image0411,traffic_incident_image0411_4.png,test
traffic_incident_c0439,traffic_incident_image0412,traffic_incident_image0412_0.png,train
traffic_incident_c0439,traffic_incident_image0412,traffic_incident_image0412_1.png,train
traffic_incident_c0439,traffic_incident_image0412,traffic_incident_image0412_2.png,train
traffic_incident_c0439,traffic_incident_image0412,traffic_incident_image0412_3.png,train
traffic_incident_c0439,traffic_incident_image0412,traffic_incident_image0412_4.png,train
traffic_incident_c0204,traffic_incident_image0413,traffic_incident_image0413_0.png,test
traffic_incident_c0204,traffic_incident_image0413,traffic_incident_image0413_1.png,test
traffic_incident_c0204,traffic_incident_image0413,traffic_incident_image0413_2.png,test
traffic_incident_c0204,traffic_incident_image0413,traffic_incident_image0413_3.png,test
traffic_incident_c0204,traffic_incident_image0413,traffic_incident_image0413_4.png,test
traffic_incident_c0361,traffic_incident_image0414,traffic_incident_image0414_0.png,test
traffic_incident_c0361,traffic_incident_image0414,traffic_incident_image0414_1.png,test
traffic_incident_c0361,traffic_incident_image0414,traffic_incident_image0414_2.png,test
traffic_incident_c0361,traffic_incident_image0414,traffic_incident_image0414_3.png,test
traffic_incident_c0361,traffic_incident_image0414,traffic_incident_image0414_4.png,test
traffic_incident_c0310,traffic_incident_image0415,traffic_incident_image0415_0.png,train
traffic_incident_c0310,traffic_incident_image0415,traffic_incident_image0415_1.png,train
traffic_incident_c0310,traffic_incident_image0415,traffic_incident_image0415_2.png,train
traffic_incident_c0310,traffic_incident_image0415,traffic_incident_image0415_3.png,train
traffic_incident_c0310,traffic_incident_image0415,traffic_incident_image0415_4.png,train
traffic_incident_c0282,traffic_incident_image0416,traffic_incident_image0416_0.png,val
traffic_incident_c0282,traffic_incident_image0416,traffic_incident_image0416_1.png,val
traffic_incident_c0282,traffic_incident_image0416,traffic_incident_image0416_2.png,val
traffic_incident_c0282,traffic_incident_image0416,traffic_incident_image0416_3.png,val
traffic_incident_c0282,traffic_incident_image0416,traffic_incident_image0416_4.png,val
traffic_incident_c0079,traffic_incident_image0417,traffic_incident_image0417_0.png,train
traffic_incident_c0079,traffic_incident_image0417,traffic_incident_image0417_1.png,train
traffic_incident_c0079,traffic_incident_image0417,traffic_incident_image0417_2.png,train
traffic_incident_c0079,traffic_incident_image0417,traffic_incident_image0417_3.png,train
traffic_incident_c0079,traffic_incident_image0417,traffic_incident_image0417_4.png,train
traffic_incident_c0399,traffic_incident_image0418,traffic_incident_image0418_0.png,val
traffic_incident_c0399,traffic_incident_image0418,traffic_incident_image0418_1.png,val
traffic_incident_c0399,traffic_incident_image0418,traffic_incident_image0418_2.png,val
traffic_incident_c0399,traffic_incident_image0418,traffic_incident_image0418_3.png,val
traffic_incident_c0399,traffic_incident_image0418,traffic_incident_image0418_4.png,val
traffic_incident_c0005,traffic_incident_image0419,traffic_incident_image0419_0.png,train
traffic_incident_c0005,traffic_incident_image0419,traffic_incident_image0419_1.png,train
traffic_incident_c0005,traffic_incident_image0419,traffic_incident_image0419_2.png,train
traffic_incident_c0005,traffic_incident_image0419,traffic_incident_image0419_3.png,train
traffic_incident_c0005,traffic_incident_image0419,traffic_incident_image0419_4.png,train
traffic_incident_c0156,traffic_incident_image0420,traffic_incident_image0420_0.png,train
traffic_incident_c0156,traffic_incident_image0420,traffic_incident_image0420_1.png,train
traffic_incident_c0156,traffic_incident_image0420,traffic_incident_image0420_2.png,train
traffic_incident_c0156,traffic_incident_image0420,traffic_incident_image0420_3.png,train
traffic_incident_c0156,traffic_incident_image0420,traffic_incident_image0420_4.png,train
traffic_incident_c0022,traffic_incident_image0421,traffic_incident_image0421_0.png,train
traffic_incident_c0022,traffic_incident_image0421,traffic_incident_image0421_1.png,train
traffic_incident_c0022,traffic_incident_image0421,traffic_incident_image0421_2.png,train
traffic_incident_c0022,traffic_incident_image0421,traffic_incident_image0421_3.png,train
traffic_incident_c0022,traffic_incident_image0421,traffic_incident_image0421_4.png,train
traffic_incident_c0429,traffic_incident_image0422,traffic_incident_image0422_0.png,test
traffic_incident_c0429,traffic_incident_image0422,traffic_incident_image0422_1.png,test
traffic_incident_c0429,traffic_incident_image0422,traffic_incident_image0422_2.png,test
traffic_incident_c0429,traffic_incident_image0422,traffic_incident_image0422_3.png,test
traffic_incident_c0429,traffic_incident_image0422,traffic_incident_image0422_4.png,test
traffic_incident_c0100,traffic_incident_image0423,traffic_incident_image0423_0.png,train
traffic_incident_c0100,traffic_incident_image0423,traffic_incident_image0423_1.png,train
traffic_incident_c0100,traffic_incident_image0423,traffic_incident_image0423_2.png,train
traffic_incident_c0100,traffic_incident_image0423,traffic_incident_image0423_3.png,train
traffic_incident_c0100,traffic_incident_image0423,traffic_incident_image0423_4.png,train
traffic_incident_c0023,traffic_incident_image0424,traffic_incident_image0424_0.png,train
traffic_incident_c0023,traffic_incident_image0424,traffic_incident_image0424_1.png,train
traffic_incident_c0023,traffic_incident_image0424,traffic_incident_image0424_2.png,train
traffic_incident_c0023,traffic_incident_image0424,traffic_incident_image0424_3.png,train
traffic_incident_c0023,traffic_incident_image0424,traffic_incident_image0424_4.png,train
traffic_incident_c0196,traffic_incident_image0425,traffic_incident_image0425_0.png,train
traffic_incident_c0196,traffic_incident_image0425,traffic_incident_image0425_1.png,train
traffic_incident_c0196,traffic_incident_image0425,traffic_incident_image0425_2.png,train
traffic_incident_c0196,traffic_incident_image0425,traffic_incident_image0425_3.png,train
traffic_incident_c0196,traffic_incident_image0425,traffic_incident_image0425_4.png,train
traffic_incident_c0313,traffic_incident_image0426,traffic_incident_image0426_0.png,train
traffic_incident_c0313,traffic_incident_image0426,traffic_incident_image0426_1.png,train
traffic_incident_c0313,traffic_incident_image0426,traffic_incident_image0426_2.png,train
traffic_incident_c0313,traffic_incident_image0426,traffic_incident_image0426_3.png,train
traffic_incident_c0313,traffic_incident_image0426,traffic_incident_image0426_4.png,train
traffic_incident_c0013,traffic_incident_image0427,traffic_incident_image0427_0.png,train
traffic_incident_c0013,traffic_incident_image0427,traffic_incident_image0427_1.png,train
traffic_incident_c0013,traffic_incident_image0427,traffic_incident_image0427_2.png,train
traffic_incident_c0013,traffic_incident_image0427,traffic_incident_image0427_3.png,train
traffic_incident_c0013,traffic_incident_image0427,traffic_incident_image0427_4.png,train
traffic_incident_c0408,traffic_incident_image0428,traffic_incident_image0428_0.png,val
traffic_incident_c0408,traffic_incident_image0428,traffic_incident_image0428_1.png,val
traffic_incident_c0408,traffic_incident_image0428,traffic_incident_image0428_2.png,val
traffic_incident_c0408,traffic_incident_image0428,traffic_incident_image0428_3.png,val
traffic_incident_c0408,traffic_incident_image0428,traffic_incident_image0428_4.png,val
traffic_incident_c0284,traffic_incident_image0429,traffic_incident_image0429_0.png,val
traffic_incident_c0284,traffic_incident_image0429,traffic_incident_image0429_1.png,val
traffic_incident_c0284,traffic_incident_image0429,traffic_incident_image0429_2.png,val
traffic_incident_c0284,traffic_incident_image0429,traffic_incident_image0429_3.png,val
traffic_incident_c0284,traffic_incident_image0429,traffic_incident_image0429_4.png,val
traffic_incident_c0312,traffic_incident_image0430,traffic_incident_image0430_0.png,test
traffic_incident_c0312,traffic_incident_image0430,traffic_incident_image0430_1.png,test
traffic_incident_c0312,traffic_incident_image0430,traffic_incident_image0430_2.png,test
traffic_incident_c0312,traffic_incident_image0430,traffic_incident_image0430_3.png,test
traffic_incident_c0312,traffic_incident_image0430,traffic_incident_image0430_4.png,test
traffic_incident_c0112,traffic_incident_image0431,traffic_incident_image0431_0.png,train
